cruise_name,vessel_name_abbr,zone,station,event_type,station_event_id,original_event_id,event_date,year,month,day,time_start,time_end,sampling_duration_minutes,day_night,time_zone_code,minimum_sampling_depth_meters,maximum_sampling_depth_meters,tow_speed_kilometers_per_hour,latitude_start_decdeg,longitude_start_decdeg,latitude_end_decdeg,longitude_end_decdeg,bottom_depth_meters,tow_distance_nautical_miles,wind_direction_degrees,wind_speed_kilometers_per_hour,wave_height_meters,comments,day_of_year,dataset_doi
IYS2022,TINRO,3,1,Trawl,IYS2022-TINRO-3-1-Trawl,,2022-03-02T04:10:00Z,2022,3,2,04:10:00,05:10:00,60,day,UTC,0,24,9,48.63,-172.315,48.63,-172.2,5269,5,250,50,3,,61,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,2,Trawl,IYS2022-TINRO-3-2-Trawl,,2022-03-02T14:58:00Z,2022,3,2,14:58:00,15:58:00,60,night,UTC,0,27,8,47.9133,-171.1133,47.9133,-171.0117,5400,4,250,65,4,,61,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,3,Trawl,IYS2022-TINRO-3-3-Trawl,,2022-03-03T01:23:00Z,2022,3,3,01:23:00,02:23:00,60,day,UTC,0,29,9,47.89,-169.4333,47.89,-169.3267,4700,5,250,36,4,,62,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,4,Trawl,IYS2022-TINRO-3-4-Trawl,,2022-03-04T06:23:00Z,2022,3,4,06:23:00,07:23:00,60,night,UTC,0,29,9,47.1367,-170.2,47.1367,-170.09,4700,5,290,43,3,,63,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,5,Trawl,IYS2022-TINRO-3-5-Trawl,,2022-03-04T16:30:00Z,2022,3,4,16:30:00,17:30:00,60,night,UTC,0,25,8,46.2883,-169.3867,46.2883,-169.2883,5500,4,285,50,3,,63,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,6,Trawl,IYS2022-TINRO-3-6-Trawl,,2022-03-05T01:57:00Z,2022,3,5,01:57:00,02:57:00,60,day,UTC,0,29,10,45.4683,-168.4617,45.4683,-168.3433,5000,5,,0,3,"Trawl was successful, but no species were caught.",64,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,7,Trawl,IYS2022-TINRO-3-7-Trawl,,2022-03-05T10:19:00Z,2022,3,5,10:19:00,11:19:00,60,night,UTC,0,28,9,45.4,-167.2317,45.4,-167.3383,5000,5,110,36,2,,64,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,8,Trawl,IYS2022-TINRO-3-8-Trawl,,2022-03-05T18:44:00Z,2022,3,5,18:44:00,19:44:00,60,day,UTC,0,24,7,46.42,-167.2117,46.42,-167.2417,5500,4,142,40,1.5,,64,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,9,Trawl,IYS2022-TINRO-3-9-Trawl,,2022-03-06T04:36:00Z,2022,3,6,04:36:00,05:36:00,60,night,UTC,0,27,9,47.525,-167.2783,47.525,-167.375,5500,5,125,50,2,,65,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,10,Trawl,IYS2022-TINRO-3-10-Trawl,,2022-03-06T13:30:00Z,2022,3,6,13:30:00,14:30:00,60,night,UTC,0,27,9,48.5583,-167.2783,48.5583,-167.3933,5200,5,110,43,2.5,,65,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,11,Trawl,IYS2022-TINRO-3-11-Trawl,,2022-03-06T23:40:00Z,2022,3,6,23:40:00,00:40:00,60,day,UTC,0,26,8,49.065,-169.065,49.065,-169.17,5200,4,55,47,2,,65,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,12,Trawl,IYS2022-TINRO-3-12-Trawl,,2022-03-07T12:29:00Z,2022,3,7,12:29:00,13:29:00,60,night,UTC,0,29,8,49.515,-167.3617,49.515,-167.4233,5300,4,354,40,3,,66,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,13,Trawl,IYS2022-TINRO-3-13-Trawl,,2022-03-08T03:12:00Z,2022,3,8,03:12:00,04:12:00,60,day,UTC,0,28,9,50.0667,-165.1867,50.0667,-165.3017,5000,5,,0,3,,67,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,14,Trawl,IYS2022-TINRO-3-14-Trawl,,2022-03-08T16:21:00Z,2022,3,8,16:21:00,17:21:00,60,night,UTC,0,32,7,50.5617,-163.01,50.5617,-162.9117,4500,4,83,29,2.5,,67,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,15,Trawl,IYS2022-TINRO-3-15-Trawl,,2022-03-09T03:46:00Z,2022,3,9,03:46:00,04:46:00,60,day,UTC,0,26,9,50.8617,-160.9683,50.8617,-161.0217,4500,5,20,29,1.5,,68,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,16,Trawl,IYS2022-TINRO-3-16-Trawl,,2022-03-09T18:55:00Z,2022,3,9,18:55:00,19:55:00,60,day,UTC,0,24,8,51.2917,-158.425,51.2917,-158.5467,4800,4,124,32,2.5,,68,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,17,Trawl,IYS2022-TINRO-3-17-Trawl,,2022-03-10T08:45:00Z,2022,3,10,08:45:00,09:45:00,60,night,UTC,0,26,8,51.905,-156.0267,51.905,-156.01,4000,4,180,54,2,,69,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,18,Trawl,IYS2022-TINRO-3-18-Trawl,,2022-03-11T03:03:00Z,2022,3,11,03:03:00,04:03:00,60,day,UTC,0,27,9,50.9367,-155.975,50.9367,-155.8933,4500,5,220,65,4,,70,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,19,Trawl,IYS2022-TINRO-3-19-Trawl,,2022-03-11T18:52:00Z,2022,3,11,18:52:00,19:52:00,60,day,UTC,0,26,9,49.8883,-155.9633,49.8883,-155.8517,4400,5,248,47,3,,70,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,20,Trawl,IYS2022-TINRO-3-20-Trawl,,2022-03-12T06:18:00Z,2022,3,12,06:18:00,07:18:00,60,night,UTC,0,30,8,48.8267,-155.9283,48.8267,-155.8267,4000,4,250,36,2.5,,71,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,21,Trawl,IYS2022-TINRO-3-21-Trawl,,2022-03-13T00:37:00Z,2022,3,13,00:37:00,01:37:00,60,day,UTC,0,26,9,50.4433,-158.415,50.4433,-158.5317,5000,5,80,72,3.5,,72,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,22,Trawl,IYS2022-TINRO-3-22-Trawl,,2022-03-14T02:17:00Z,2022,3,14,02:17:00,03:17:00,60,day,UTC,0,28,8,49.5233,-158.5033,49.5233,-158.4367,4500,4,330,72,4,,73,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,23,Trawl,IYS2022-TINRO-3-23-Trawl,,2022-03-15T11:29:00Z,2022,3,15,11:29:00,12:29:00,60,night,UTC,0,25,9,48.4467,-158.35,48.4467,-158.2417,4000,5,280,43,3,,74,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,24,Trawl,IYS2022-TINRO-3-24-Trawl,,2022-03-14T20:47:00Z,2022,3,14,20:47:00,21:47:00,60,day,UTC,0,29,9,47.5367,-158.33,47.5367,-158.315,3800,5,182,58,2.5,,73,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,25,Trawl,IYS2022-TINRO-3-25-Trawl,,2022-03-16T05:40:00Z,2022,3,16,05:40:00,06:40:00,60,night,UTC,0,30,9,46.915,-160.905,46.915,-160.795,4000,5,300,58,4,,75,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,26,Trawl,IYS2022-TINRO-3-26-Trawl,,2022-03-16T17:41:00Z,2022,3,16,17:41:00,18:41:00,60,day,UTC,0,27,9,47.88,-160.84,47.88,-160.7333,4800,5,299,18,2,,75,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,27,Trawl,IYS2022-TINRO-3-27-Trawl,,2022-03-17T03:45:00Z,2022,3,17,03:45:00,04:45:00,60,day,UTC,0,28,9,48.86,-160.8433,48.86,-160.755,4000,5,330,36,2.5,,76,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,28,Trawl,IYS2022-TINRO-3-28-Trawl,,2022-03-17T16:24:00Z,2022,3,17,16:24:00,17:24:00,60,night,UTC,0,27,9,49.8833,-160.9017,49.8833,-160.7883,4600,5,328,65,3,,76,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,29,Trawl,IYS2022-TINRO-3-29-Trawl,,2022-03-18T14:40:00Z,2022,3,18,14:40:00,15:40:00,60,night,UTC,0,25,8,49.615,-163.0067,49.615,-162.9467,5000,4,300,72,4,,77,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,30,Trawl,IYS2022-TINRO-3-30-Trawl,,2022-03-18T23:20:00Z,2022,3,18,23:20:00,00:20:00,60,day,UTC,0,29,9,48.605,-162.9933,48.605,-162.8883,5000,5,310,50,2,,77,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,31,Trawl,IYS2022-TINRO-3-31-Trawl,,2022-03-19T12:16:00Z,2022,3,19,12:16:00,13:16:00,60,night,UTC,0,26,9,48.135,-165.1433,48.135,-165.2183,4300,5,42,61,2.5,,78,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,32,Trawl,IYS2022-TINRO-3-32-Trawl,,2022-03-20T02:52:00Z,2022,3,20,02:52:00,03:52:00,60,day,UTC,0,28,8,49.1383,-165.1467,49.1383,-165.11,5100,4,340,79,4,,79,https://doi.org/10.21966/wevm-ww19
IYS2022,TINRO,3,1,Bongo,IYS2022-TINRO-3-1-Bongo,,2022-03-02T02:58:00Z,2022,3,2,02:58:00,03:13:00,15,day,UTC,0,250,,48.6283,-172.365,48.6283,-172.365,5269,,250,50,3,,61,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,3,Bongo,IYS2022-TINRO-3-3-Bongo,,2022-03-02T00:31:00Z,2022,3,2,00:31:00,00:46:00,15,day,UTC,0,250,,47.8853,-169.4717,47.8853,-169.4717,4700,,250,36,4,,61,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,4,Bongo,IYS2022-TINRO-3-4-Bongo,,2022-03-04T05:12:00Z,2022,3,4,05:12:00,05:27:00,15,day,UTC,0,250,,47.1218,-170.2465,47.1218,-170.2465,4700,,290,43,3,,63,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,5,Bongo,IYS2022-TINRO-3-5-Bongo,,2022-03-04T15:38:00Z,2022,3,4,15:38:00,15:53:00,15,night,UTC,0,250,,46.286,-169.4083,46.286,-169.4083,5500,,285,50,3,,63,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,6,Bongo,IYS2022-TINRO-3-6-Bongo,,2022-03-05T00:41:00Z,2022,3,5,00:41:00,00:56:00,15,day,UTC,0,250,,45.4917,-168.5283,45.4917,-168.5283,5000,,0,0,3,,64,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,7,Bongo,IYS2022-TINRO-3-7-Bongo,,2022-03-05T08:45:00Z,2022,3,5,08:45:00,09:00:00,15,night,UTC,0,250,,45.3843,-167.1688,45.3843,-167.1688,5000,,110,36,2,,64,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,8,Bongo,IYS2022-TINRO-3-8-Bongo,,2022-03-05T17:39:00Z,2022,3,5,17:39:00,17:54:00,15,day,UTC,0,250,,46.3983,-167.2067,46.3983,-167.2067,5500,,142,40,1.5,,64,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,9,Bongo,IYS2022-TINRO-3-9-Bongo,,2022-03-06T03:30:00Z,2022,3,6,03:30:00,03:45:00,15,day,UTC,0,250,,47.5033,-167.2575,47.5033,-167.2575,5500,,125,50,2,,65,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,10,Bongo,IYS2022-TINRO-3-10-Bongo,,2022-03-06T12:15:00Z,2022,3,6,12:15:00,12:30:00,15,night,UTC,0,250,,48.5393,-167.2583,48.5393,-167.2583,5200,,110,43,2.5,,65,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,11,Bongo,IYS2022-TINRO-3-11-Bongo,,2022-03-06T22:34:00Z,2022,3,6,22:34:00,22:49:00,15,day,UTC,0,250,,49.0483,-169.03,49.0483,-169.03,5200,,55,47,2,,65,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,12,Bongo,IYS2022-TINRO-3-12-Bongo,,2022-03-07T11:15:00Z,2022,3,7,11:15:00,11:30:00,15,night,UTC,0,250,,49.535,-167.3166,49.535,-167.3166,5300,,354,40,3,,66,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,13,Bongo,IYS2022-TINRO-3-13-Bongo,,2022-03-08T02:05:00Z,2022,3,8,02:05:00,02:20:00,15,day,UTC,0,250,,50.0767,-165.1367,50.0767,-165.1367,5000,,0,0,3,,67,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,14,Bongo,IYS2022-TINRO-3-14-Bongo,,2022-03-08T15:13:00Z,2022,3,8,15:13:00,15:28:00,15,night,UTC,0,250,,50.5583,-163.0283,50.5583,-163.0283,4500,,83,29,2.5,,67,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,15,Bongo,IYS2022-TINRO-3-15-Bongo,,2022-03-09T02:50:00Z,2022,3,9,02:50:00,03:05:00,15,day,UTC,0,250,,50.8883,-160.9483,50.8883,-160.9483,4500,,20,29,1.5,,68,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,16,Bongo,IYS2022-TINRO-3-16-Bongo,,2022-03-09T17:52:00Z,2022,3,9,17:52:00,18:07:00,15,day,UTC,0,250,,51.2967,-158.3767,51.2967,-158.3767,4800,,124,32,2.5,,68,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,17,Bongo,IYS2022-TINRO-3-17-Bongo,,2022-03-10T07:40:00Z,2022,3,10,07:40:00,07:55:00,15,night,UTC,0,250,,51.8758,-156.0355,51.8758,-156.0355,4000,,180,54,2,,69,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,18,Bongo,IYS2022-TINRO-3-18-Bongo,,2022-03-11T01:59:00Z,2022,3,11,01:59:00,02:14:00,15,day,UTC,0,250,,50.87,-156.1033,50.87,-156.1033,4500,,220,65,4,,70,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,19,Bongo,IYS2022-TINRO-3-19-Bongo,,2022-03-11T17:42:00Z,2022,3,11,17:42:00,17:57:00,15,day,UTC,0,250,,49.8833,-156.0066,49.8833,-156.0066,4400,,248,47,3,,70,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,20,Bongo,IYS2022-TINRO-3-20-Bongo,,2022-03-12T05:04:00Z,2022,3,12,05:04:00,05:19:00,15,night,UTC,0,250,,48.8195,-155.6565,48.8195,-155.6565,4000,,250,36,2.5,,71,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,21,Bongo,IYS2022-TINRO-3-21-Bongo,,2022-03-12T23:15:00Z,2022,3,12,23:15:00,23:30:00,15,day,UTC,0,250,,50.4316,-158.3833,50.4316,-158.3833,5000,,80,72,3.5,,71,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,22,Bongo,IYS2022-TINRO-3-22-Bongo,,2022-03-14T01:05:00Z,2022,3,14,01:05:00,01:20:00,15,day,UTC,0,250,,49.5433,-158.5183,49.5433,-158.5183,4500,,330,72,4,,73,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,23,Bongo,IYS2022-TINRO-3-23-Bongo,,2022-03-14T10:00:00Z,2022,3,14,10:00:00,10:15:00,15,night,UTC,0,250,,48.4776,-158.3645,48.4776,-158.3645,4000,,280,43,3,,73,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,24,Bongo,IYS2022-TINRO-3-24-Bongo,,2022-03-14T19:35:00Z,2022,3,14,19:35:00,19:50:00,15,day,UTC,0,250,,47.4916,-158.34,47.4916,-158.34,3800,,182,58,2.5,,73,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,25,Bongo,IYS2022-TINRO-3-25-Bongo,,2022-03-16T04:20:00Z,2022,3,16,04:20:00,04:35:00,15,day,UTC,0,250,,46.9253,-160.9333,46.9253,-160.9333,4000,,300,58,4,,75,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,26,Bongo,IYS2022-TINRO-3-26-Bongo,,2022-03-16T16:05:00Z,2022,3,16,16:05:00,16:20:00,15,night,UTC,0,250,,47.8816,-160.895,47.8816,-160.895,4800,,299,18,2,,75,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,27,Bongo,IYS2022-TINRO-3-27-Bongo,,2022-03-17T02:20:00Z,2022,3,17,02:20:00,02:35:00,15,day,UTC,0,250,,48.8916,-160.8733,48.8916,-160.8733,4000,,330,36,2.5,,76,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,28,Bongo,IYS2022-TINRO-3-28-Bongo,,2022-03-17T15:24:00Z,2022,3,17,15:24:00,15:39:00,15,night,UTC,0,250,,49.8983,-160.9983,49.8983,-160.9983,4600,,328,65,3,,76,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,29,Bongo,IYS2022-TINRO-3-29-Bongo,,2022-03-18T13:32:00Z,2022,3,18,13:32:00,13:47:00,15,night,UTC,0,250,,49.6416,-163.0233,49.6416,-163.0233,5000,,300,72,4,,77,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,30,Bongo,IYS2022-TINRO-3-30-Bongo,,2022-03-18T22:10:00Z,2022,3,18,22:10:00,22:25:00,15,day,UTC,0,250,,48.6316,-163.0233,48.6316,-163.0233,5000,,310,50,2,,77,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,31,Bongo,IYS2022-TINRO-3-31-Bongo,,2022-03-19T11:09:00Z,2022,3,19,11:09:00,11:24:00,15,night,UTC,0,250,,48.1433,-165.0983,48.1433,-165.0983,4300,,42,61,2.5,,78,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,32,Bongo,IYS2022-TINRO-3-32-Bongo,,2022-03-20T02:05:00Z,2022,3,20,02:05:00,02:20:00,15,day,UTC,0,250,,49.1576,-165.1433,49.1576,-165.1433,5100,,340,79,4,,79,https://doi.org/10.21966/ymv6-8024
IYS2022,TINRO,3,1,CTD,IYS2022-TINRO-3-1-CTD,,2022-03-02T03:22:43Z,2022,3,2,03:22:43,03:47:03,24,,UTC,0,1000,,48.62513,-172.36215,48.62285,-172.35773,5200,,250,50,3,,61,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,2,CTD,IYS2022-TINRO-3-2-CTD,,2022-03-02T14:11:21Z,2022,3,2,14:11:21,14:36:41,25,,UTC,0,1000,,47.91104,-171.155,47.90607,-171.1539,5400,,250,65,4,,61,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,3,CTD,IYS2022-TINRO-3-3-CTD,,2022-03-02T03:30:33Z,2022,3,2,03:30:33,04:02:58,32,,UTC,0,1000,,47.92146,-169.27314,47.926,-169.25165,5400,,250,36,4,,61,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,4,CTD,IYS2022-TINRO-3-4-CTD,,2022-03-04T05:36:11Z,2022,3,4,05:36:11,06:05:16,29,,UTC,0,1000,,47.12165,-170.24799,47.12521,-170.23476,5500,,290,43,3,,63,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,5,CTD,IYS2022-TINRO-3-5-CTD,,2022-03-04T15:38:57Z,2022,3,4,15:38:57,16:09:48,31,,UTC,0,1000,,46.29369,-169.40751,46.28633,-169.4185,5400,,285,50,3,,63,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,6,CTD,IYS2022-TINRO-3-6-CTD,,2022-03-05T01:04:52Z,2022,3,5,01:04:52,01:34:54,30,,UTC,0,1000,,45.48726,-168.51651,45.48052,-168.49946,5300,,0,0,3,,64,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,7,CTD,IYS2022-TINRO-3-7-CTD,,2022-03-05T09:20:29Z,2022,3,5,09:20:29,09:47:44,27,,UTC,0,1000,,45.38496,-167.17782,45.38804,-167.19019,5000,,110,36,2,,64,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,8,CTD,IYS2022-TINRO-3-8-CTD,,2022-03-05T18:02:03Z,2022,3,5,18:02:03,18:26:14,24,,UTC,0,1000,,46.39771,-167.20602,46.40116,-167.20499,5400,,142,40,1.5,,64,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,9,CTD,IYS2022-TINRO-3-9-CTD,,2022-03-06T03:49:39Z,2022,3,6,03:49:39,04:15:00,25,,UTC,0,1000,,47.50805,-167.25277,47.5107,-167.24741,5400,,125,50,2,,65,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,10,CTD,IYS2022-TINRO-3-10-CTD,,2022-03-06T12:44:11Z,2022,3,6,12:44:11,13:10:41,26,,UTC,0,1000,,48.54541,-167.25306,48.54948,-167.24506,5400,,110,43,2.5,,65,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,11,CTD,IYS2022-TINRO-3-11-CTD,,2022-03-06T22:53:54Z,2022,3,6,22:53:54,23:21:52,28,,UTC,0,1000,,49.05502,-169.03224,49.06298,-169.03169,5000,,55,47,2,,65,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,12,CTD,IYS2022-TINRO-3-12-CTD,,2022-03-07T11:37:14Z,2022,3,7,11:37:14,12:05:39,28,,UTC,0,1000,,49.53333,-167.32723,49.5312,-167.33957,5200,,354,40,3,,66,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,13,CTD,IYS2022-TINRO-3-13-CTD,,2022-03-08T02:26:09Z,2022,3,8,02:26:09,02:52:35,26,,UTC,0,1000,,50.07601,-165.14425,50.07535,-165.15273,5000,,0,0,3,,67,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,14,CTD,IYS2022-TINRO-3-14-CTD,,2022-03-08T15:34:17Z,2022,3,8,15:34:17,15:59:45,25,,UTC,0,1000,,50.55782,-163.03213,50.55741,-163.03909,4500,,83,29,2.5,,67,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,15,CTD,IYS2022-TINRO-3-15-CTD,,2022-03-09T03:04:01Z,2022,3,9,03:04:01,03:28:18,24,,UTC,0,1000,,50.88569,-160.95154,50.88175,-160.95577,4900,,20,29,1.5,,68,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,16,CTD,IYS2022-TINRO-3-16-CTD,,2022-03-09T18:07:48Z,2022,3,9,18:07:48,18:33:01,25,,UTC,0,1000,,51.29629,-158.38107,51.29583,-158.38914,4000,,124,32,2.5,,68,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,17,CTD,IYS2022-TINRO-3-17-CTD,,2022-03-10T08:01:17Z,2022,3,10,08:01:17,08:26:56,26,,UTC,0,1000,,51.8798,-156.03717,51.88539,-156.03798,4600,,180,54,2,,69,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,18,CTD,IYS2022-TINRO-3-18-CTD,,2022-03-11T02:19:24Z,2022,3,11,02:19:24,02:44:10,25,,UTC,0,1000,,50.91935,-156.00761,50.91721,-156.00125,4000,,220,65,4,,70,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,19,CTD,IYS2022-TINRO-3-19-CTD,,2022-03-11T18:03:51Z,2022,3,11,18:03:51,18:29:22,26,,UTC,0,1000,,49.88259,-156.00476,49.87958,-156.00458,4400,,248,47,3,,70,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,20,CTD,IYS2022-TINRO-3-20-CTD,,2022-03-12T05:32:32Z,2022,3,12,05:32:32,05:59:50,27,,UTC,0,1000,,48.81895,-155.97762,48.81946,-155.96449,3900,,250,36,2.5,,71,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,21,CTD,IYS2022-TINRO-3-21-CTD,,2022-03-12T23:47:24Z,2022,3,12,23:47:24,00:17:05,30,,UTC,0,1000,,50.43623,-158.37836,50.44162,-158.37453,5000,,80,72,3.5,,71,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,22,CTD,IYS2022-TINRO-3-22-CTD,,2022-03-14T01:31:39Z,2022,3,14,01:31:39,01:56:10,25,,UTC,0,1000,,49.54291,-158.52379,49.54213,-158.52694,4000,,330,72,4,,73,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,23,CTD,IYS2022-TINRO-3-23-CTD,,2022-03-14T10:32:33Z,2022,3,14,10:32:33,11:08:03,36,,UTC,0,1000,,48.46968,-158.37055,48.45597,-158.38011,4000,,280,43,3,,73,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,24,CTD,IYS2022-TINRO-3-24-CTD,,2022-03-14T19:55:03Z,2022,3,14,19:55:03,20:28:33,33,,UTC,0,1000,,47.49732,-158.34222,47.51129,-158.33462,3800,,182,58,2.5,,73,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,25,CTD,IYS2022-TINRO-3-25-CTD,,2022-03-16T04:57:00Z,2022,3,16,04:57:00,05:22:02,25,,UTC,0,1000,,46.92389,-160.93426,46.9202,-160.93892,4200,,300,58,4,,75,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,26,CTD,IYS2022-TINRO-3-26-CTD,,2022-03-16T16:56:43Z,2022,3,16,16:56:43,17:23:27,27,,UTC,0,1000,,47.88106,-160.88602,47.87812,-160.87628,4000,,299,18,2,,75,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,27,CTD,IYS2022-TINRO-3-27-CTD,,2022-03-17T02:59:27Z,2022,3,17,02:59:27,03:27:11,28,,UTC,0,1000,,48.88869,-160.8692,48.88179,-160.86055,4000,,330,36,2.5,,76,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,28,CTD,IYS2022-TINRO-3-28-CTD,,2022-03-17T15:41:11Z,2022,3,17,15:41:11,16:07:06,26,,UTC,0,1000,,49.89791,-160.93317,49.89469,-160.93575,5000,,328,65,3,,76,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,29,CTD,IYS2022-TINRO-3-29-CTD,,2022-03-18T13:48:59Z,2022,3,18,13:48:59,14:14:15,25,,UTC,0,1000,,49.64126,-163.02577,49.64105,-163.03083,5000,,300,72,4,,77,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,30,CTD,IYS2022-TINRO-3-30-CTD,,2022-03-18T22:34:25Z,2022,3,18,22:34:25,23:02:54,28,,UTC,0,1000,,48.62582,-163.02722,48.61713,-163.02579,5080,,310,50,2,,77,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,31,CTD,IYS2022-TINRO-3-31-CTD,,2022-03-19T11:27:45Z,2022,3,19,11:27:45,11:59:35,32,,UTC,0,1000,,48.1473,-165.10615,48.1534,-165.12043,4500,,42,61,2.5,,78,https://doi.org/10.21966/rfv4-e505
IYS2022,TINRO,3,32,CTD,IYS2022-TINRO-3-32-CTD,,2022-03-20T04:34:30Z,2022,3,20,04:34:30,04:59:06,25,,UTC,0,1000,,49.04556,-165.10311,49.04476,-165.10855,5000,,340,79,4,,79,https://doi.org/10.21966/rfv4-e505
IYS2022,NW,2,1,CTD,IYS2022-NW-2-1-CTD,,2022-04-03T20:44:25Z,2022,4,3,20:44:25,,,,UTC,0,250,,53.6048,-163.0592,,,,,,,,,93,
