eventID,parentEventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,institutionID,institutionCode,collectionCode,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum,type
IYS:GoA2020:StnAM:bongo:Net2:G106,IYS:GoA2020:StnAM:bongo:Net2,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
IYS:GoA2020:StnAM:bongo:Net2:G107,IYS:GoA2020:StnAM:bongo:Net2,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
IYS:GoA2020:Stn4:bongo:Net1:Z35,IYS:GoA2020:Stn4:bongo:Net1,2020-03-16T04:02:00Z,2020,3,16,47.4275,-138.46816666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.468166666667   47.4275 ),0,WGS84,sample
IYS:GoA2020:Stn4:bongo:Net2:F133,IYS:GoA2020:Stn4:bongo:Net2,2020-03-16T04:02:00Z,2020,3,16,47.4275,-138.46816666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.468166666667   47.4275 ),0,WGS84,sample
IYS:GoA2020:Stn4:bongo:Net2:F134,IYS:GoA2020:Stn4:bongo:Net2,2020-03-16T04:02:00Z,2020,3,16,47.4275,-138.46816666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.468166666667   47.4275 ),0,WGS84,sample
IYS:GoA2020:Stn4:bongo:Net2:F135,IYS:GoA2020:Stn4:bongo:Net2,2020-03-16T04:02:00Z,2020,3,16,47.4275,-138.46816666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.468166666667   47.4275 ),0,WGS84,sample
IYS:GoA2020:Stn4:bongo:Net2:F136,IYS:GoA2020:Stn4:bongo:Net2,2020-03-16T04:02:00Z,2020,3,16,47.4275,-138.46816666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.468166666667   47.4275 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net1:Z36,IYS:GoA2020:StnI:bongo:Net1,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:F137,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:F138,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:F139,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:F140,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:G108,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:G109,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:G110,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:StnI:bongo:Net2:G111,IYS:GoA2020:StnI:bongo:Net2,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.498333333333   46.36 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net1:Z37,IYS:GoA2020:Stn3:bongo:Net1,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net2:F141,IYS:GoA2020:Stn3:bongo:Net2,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net2:F142,IYS:GoA2020:Stn3:bongo:Net2,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net2:F143,IYS:GoA2020:Stn3:bongo:Net2,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net2:F144,IYS:GoA2020:Stn3:bongo:Net2,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net2:G112,IYS:GoA2020:Stn3:bongo:Net2,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:Stn3:bongo:Net2:G113,IYS:GoA2020:Stn3:bongo:Net2,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -136.958   47.4338333333333 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net1:Z38,IYS:GoA2020:StnAV:bongo:Net1,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net2:F145,IYS:GoA2020:StnAV:bongo:Net2,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net2:F146,IYS:GoA2020:StnAV:bongo:Net2,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net2:F147,IYS:GoA2020:StnAV:bongo:Net2,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net2:F148,IYS:GoA2020:StnAV:bongo:Net2,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net2:G114,IYS:GoA2020:StnAV:bongo:Net2,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAV:bongo:Net2:G115,IYS:GoA2020:StnAV:bongo:Net2,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.40666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.406666666667   47.405 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net1:Z39,IYS:GoA2020:StnAW:bongo:Net1,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:F149,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:F150,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:F151,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:F152,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:G116,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:G117,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:G118,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAW:bongo:Net2:G119,IYS:GoA2020:StnAW:bongo:Net2,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.98666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net1:Z40,IYS:GoA2020:StnAX:bongo:Net1,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net2:F153,IYS:GoA2020:StnAX:bongo:Net2,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net2:F154,IYS:GoA2020:StnAX:bongo:Net2,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net2:F155,IYS:GoA2020:StnAX:bongo:Net2,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net2:F156,IYS:GoA2020:StnAX:bongo:Net2,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net2:G120,IYS:GoA2020:StnAX:bongo:Net2,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
IYS:GoA2020:StnAX:bongo:Net2:G121,IYS:GoA2020:StnAX:bongo:Net2,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.50666666666666,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,sample
