eventID,type,parentEventID,eventRemarks,eventDate,year,month,day,decimalLatitude,decimalLongitude,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum
IYS:GoA2019:Stn21:bongo:Net2:Z215,bongo net sampleID,IYS:GoA2019:Stn21:bongo:Net2,cast,2019-02-28T01:50:00Z,2019,2,28,56.666666666666664,-144.5,250,0,POINT  ( -144.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn21:bongo:Net2:Z280,bongo net sampleID,IYS:GoA2019:Stn21:bongo:Net2,cast,2019-02-28T01:50:00Z,2019,2,28,56.666666666666664,-144.5,250,0,POINT  ( -144.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn21:bongo:Net2:Z286,bongo net sampleID,IYS:GoA2019:Stn21:bongo:Net2,cast,2019-02-28T01:50:00Z,2019,2,28,56.666666666666664,-144.5,250,0,POINT  ( -144.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn21:bongo:Net2:SS37,bongo net sampleID,IYS:GoA2019:Stn21:bongo:Net2,cast,2019-02-28T01:50:00Z,2019,2,28,56.666666666666664,-144.5,250,0,POINT  ( -144.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn21:bongo:Net2:SS36,bongo net sampleID,IYS:GoA2019:Stn21:bongo:Net2,cast,2019-02-28T01:50:00Z,2019,2,28,56.666666666666664,-144.5,250,0,POINT  ( -144.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:Z218,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:Z216,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:Z277,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:Z279,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS41,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS40,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS39,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS38,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS43,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS44,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS45,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS42,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn22:bongo:Net2:SS42B,bongo net sampleID,IYS:GoA2019:Stn22:bongo:Net2,cast,2019-02-28T09:05:00Z,2019,2,28,56.666666666666664,-143,250,0,POINT  ( -143   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:Z330,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:Z333,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:Z335,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:Z336,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:22020,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS46,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS47,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS48,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS49,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:22021,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS50,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS51,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS53,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS52,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn23:bongo:Net2:SS54,bongo net sampleID,IYS:GoA2019:Stn23:bongo:Net2,cast,2019-02-28T17:23:00Z,2019,2,28,55.666666666666664,-142.99766666666667,250,0,POINT  ( -142.99766666666667   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn24:bongo:Net2:Z324,bongo net sampleID,IYS:GoA2019:Stn24:bongo:Net2,cast,2019-03-01T01:15:00Z,2019,3,1,55.666666666666664,-144.5,250,0,POINT  ( -144.5   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn24:bongo:Net2:Z326,bongo net sampleID,IYS:GoA2019:Stn24:bongo:Net2,cast,2019-03-01T01:15:00Z,2019,3,1,55.666666666666664,-144.5,250,0,POINT  ( -144.5   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn24:bongo:Net2:Z343,bongo net sampleID,IYS:GoA2019:Stn24:bongo:Net2,cast,2019-03-01T01:15:00Z,2019,3,1,55.666666666666664,-144.5,250,0,POINT  ( -144.5   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn24:bongo:Net2:Z344,bongo net sampleID,IYS:GoA2019:Stn24:bongo:Net2,cast,2019-03-01T01:15:00Z,2019,3,1,55.666666666666664,-144.5,250,0,POINT  ( -144.5   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn24:bongo:Net2:Z334,bongo net sampleID,IYS:GoA2019:Stn24:bongo:Net2,cast,2019-03-01T01:15:00Z,2019,3,1,55.666666666666664,-144.5,250,0,POINT  ( -144.5   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:Z339,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:Z340,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:Z341,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:Z342,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:SS59,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:SS60,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:SS56,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:SS58,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:SS57,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:SS55,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn25:bongo:Net2:Z318,bongo net sampleID,IYS:GoA2019:Stn25:bongo:Net2,cast,2019-03-01T08:30:00Z,2019,3,1,55.666666666666664,-145.99683333333334,250,0,POINT  ( -145.99683333333334   55.666666666666664 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:Z328,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:Z329,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:Z331,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:Z332,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:SS62,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:SS63,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:SS64,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:SS65,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn26:bongo:Net2:SS61,bongo net sampleID,IYS:GoA2019:Stn26:bongo:Net2,cast,2019-03-01T16:40:00Z,2019,3,1,54.669333333333334,-145.98599999999999,250,0,POINT  ( -145.98599999999999   54.669333333333334 ),0,WGS84
IYS:GoA2019:Stn27:bongo:Net2:Z301,bongo net sampleID,IYS:GoA2019:Stn27:bongo:Net2,cast,2019-03-02T00:50:00Z,2019,3,2,53.666666666666664,-146,250,0,POINT  ( -146   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn27:bongo:Net2:Z302,bongo net sampleID,IYS:GoA2019:Stn27:bongo:Net2,cast,2019-03-02T00:50:00Z,2019,3,2,53.666666666666664,-146,250,0,POINT  ( -146   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn27:bongo:Net2:Z303,bongo net sampleID,IYS:GoA2019:Stn27:bongo:Net2,cast,2019-03-02T00:50:00Z,2019,3,2,53.666666666666664,-146,250,0,POINT  ( -146   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn27:bongo:Net2:Z304,bongo net sampleID,IYS:GoA2019:Stn27:bongo:Net2,cast,2019-03-02T00:50:00Z,2019,3,2,53.666666666666664,-146,250,0,POINT  ( -146   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn27:bongo:Net2:Z305,bongo net sampleID,IYS:GoA2019:Stn27:bongo:Net2,cast,2019-03-02T00:50:00Z,2019,3,2,53.666666666666664,-146,250,0,POINT  ( -146   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:Z367,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:Z366,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:Z365,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:Z307,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:SS68,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:SS70,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:SS67,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn28:bongo:Net2:SS69,bongo net sampleID,IYS:GoA2019:Stn28:bongo:Net2,cast,2019-03-02T08:40:00Z,2019,3,2,52.668333333333337,-146,250,0,POINT  ( -146   52.668333333333337 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:Z364,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:Z377,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:Z378,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:Z379,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:SS74,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:SS75,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:SS76,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:22022,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:SS73,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:SS71,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn29:bongo:Net2:SS72,bongo net sampleID,IYS:GoA2019:Stn29:bongo:Net2,cast,2019-03-02T16:45:00Z,2019,3,2,51.667166666666667,-146,250,0,POINT  ( -146   51.667166666666667 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:Z345,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:Z346,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:Z374,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:SS80,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:SS78,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:SS79,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn30:bongo:Net2:SS77,bongo net sampleID,IYS:GoA2019:Stn30:bongo:Net2,cast,2019-03-03T01:05:00Z,2019,3,3,50.666666666666664,-146,250,0,POINT  ( -146   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn31:bongo:Net2:Z386,bongo net sampleID,IYS:GoA2019:Stn31:bongo:Net2,cast,2019-03-03T08:50:00Z,2019,3,3,49.666666666666664,-146,250,0,POINT  ( -146   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn31:bongo:Net2:Z380,bongo net sampleID,IYS:GoA2019:Stn31:bongo:Net2,cast,2019-03-03T08:50:00Z,2019,3,3,49.666666666666664,-146,250,0,POINT  ( -146   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn31:bongo:Net2:Z381,bongo net sampleID,IYS:GoA2019:Stn31:bongo:Net2,cast,2019-03-03T08:50:00Z,2019,3,3,49.666666666666664,-146,250,0,POINT  ( -146   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn31:bongo:Net2:Z400,bongo net sampleID,IYS:GoA2019:Stn31:bongo:Net2,cast,2019-03-03T08:50:00Z,2019,3,3,49.666666666666664,-146,250,0,POINT  ( -146   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn31:bongo:Net2:SS81,bongo net sampleID,IYS:GoA2019:Stn31:bongo:Net2,cast,2019-03-03T08:50:00Z,2019,3,3,49.666666666666664,-146,250,0,POINT  ( -146   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:Z383,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:Z371,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:Z385,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:Z382,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:Z373,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:SS82,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn32:bongo:Net2:Z372,bongo net sampleID,IYS:GoA2019:Stn32:bongo:Net2,cast,2019-03-03T17:35:00Z,2019,3,3,48.666666666666664,-146,250,0,POINT  ( -146   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn33:bongo:Net2:Z363,bongo net sampleID,IYS:GoA2019:Stn33:bongo:Net2,cast,2019-03-04T01:45:00Z,2019,3,4,48.666666666666664,-144.5,250,0,POINT  ( -144.5   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn33:bongo:Net2:Z362,bongo net sampleID,IYS:GoA2019:Stn33:bongo:Net2,cast,2019-03-04T01:45:00Z,2019,3,4,48.666666666666664,-144.5,250,0,POINT  ( -144.5   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn33:bongo:Net2:Z370,bongo net sampleID,IYS:GoA2019:Stn33:bongo:Net2,cast,2019-03-04T01:45:00Z,2019,3,4,48.666666666666664,-144.5,250,0,POINT  ( -144.5   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn33:bongo:Net2:Z384,bongo net sampleID,IYS:GoA2019:Stn33:bongo:Net2,cast,2019-03-04T01:45:00Z,2019,3,4,48.666666666666664,-144.5,250,0,POINT  ( -144.5   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn33:bongo:Net2:Petri dish,bongo net sampleID,IYS:GoA2019:Stn33:bongo:Net2,cast,2019-03-04T01:45:00Z,2019,3,4,48.666666666666664,-144.5,250,0,POINT  ( -144.5   48.666666666666664 ),0,WGS84
IYS:GoA2019:Stn33:bongo:Net1:Petri dish,bongo net sampleID,IYS:GoA2019:Stn33:bongo:Net1,cast,2019-03-04T01:45:00Z,2019,3,4,48.666666666666664,-144.5,250,0,POINT  ( -144.5   48.666666666666664 ),0,WGS84
